,fantasy_pts,fg_made,fg_missed,opponent,pass_att,pass_tds,pass_yds,player_id,player_name,player_team,position,rec_recs,rec_tds,rec_yds,result,rush_att,rush_tds,rush_yds,turnovers,twoptm,week,xp_made,year
14592,2.0,0,0,MIA,0,0,0,00-0027712,J.McKnight,NYJ,,2,0,29,True,0,0,0,0,0,6,0,2011
14593,18.0,0,0,MIA,25,1,201,00-0026898,M.Sanchez,NYJ,QB,0,0,0,True,1,1,5,0,0,6,0,2011
14594,7.0,0,0,MIA,0,0,0,00-0026899,S.Greene,NYJ,RB,1,0,3,True,21,0,74,0,0,6,0,2011
14595,12.0,0,0,MIA,0,0,0,00-0024240,S.Holmes,NYJ,WR,3,1,63,True,0,0,0,0,0,6,0,2011
14596,0.0,0,0,MIA,0,0,0,00-0026647,T.Conley,NYJ,,0,0,0,True,0,0,0,0,0,6,0,2011
14597,0.0,0,0,NYJ,0,0,0,00-0026000,D.Bess,MIA,WR,2,0,21,False,0,0,0,1,0,6,0,2011
14598,7.0,0,0,NYJ,0,0,0,00-0024217,R.Bush,MIA,RB,2,0,7,False,10,0,71,0,0,6,0,2011
14599,5.0,0,0,NYJ,0,0,0,00-0028000,D.Thomas,MIA,RB,1,0,12,False,15,0,47,0,0,6,0,2011
14600,10.0,0,0,NYJ,0,0,0,00-0024334,B.Marshall,MIA,WR,6,0,109,False,0,0,0,0,0,6,0,2011
14601,4.0,0,0,NYJ,34,0,204,00-0025708,M.Moore,MIA,QB,0,0,0,False,0,0,0,2,0,6,0,2011
14602,0.0,0,0,NYJ,0,0,0,00-0025612,B.Fields,MIA,P,0,0,0,False,0,0,0,0,0,6,0,2011
14603,1.0,0,0,MIA,0,0,0,00-0028091,J.Kerley,NYJ,WR,2,0,18,True,0,0,0,0,0,6,0,2011
14604,1.0,0,0,NYJ,0,0,0,00-0024268,A.Fasano,MIA,TE,1,0,13,False,0,0,0,0,0,6,0,2011
14605,6.0,1,0,MIA,0,0,0,00-0025565,N.Folk,NYJ,K,0,0,0,True,0,0,0,0,0,6,3,2011
14606,0.0,0,0,NYJ,0,0,0,00-0028112,C.Clay,MIA,TE,0,0,0,False,0,0,0,0,0,6,0,2011
14607,4.0,0,0,MIA,0,0,0,00-0020536,L.Tomlinson,NYJ,,3,0,21,True,7,0,25,0,0,6,0,2011
14608,1.0,0,0,NYJ,0,0,0,00-0026344,L.Hilliard,MIA,FB,1,0,15,False,0,0,0,0,0,6,0,2011
14609,0.0,0,0,MIA,0,0,0,00-0028291,J.Baker,NYJ,,0,0,0,True,0,0,0,0,0,6,0,2011
14610,0.0,0,0,MIA,0,0,0,00-0022000,W.Hunter,NYJ,,0,0,0,True,0,0,0,0,0,6,0,2011
14611,5.0,0,0,MIA,0,0,0,00-0026170,D.Keller,NYJ,TE,2,0,51,True,0,0,0,0,0,6,0,2011
14612,1.0,0,0,MIA,0,0,0,00-0019642,P.Burress,NYJ,WR,1,0,16,True,0,0,0,0,0,6,0,2011
14613,0.0,0,0,NYJ,0,0,0,00-0022890,V.Carey,MIA,,0,0,0,False,0,0,0,0,0,6,0,2011
14614,0.0,0,0,MIA,0,0,0,00-0026008,M.Mulligan,NYJ,TE,0,0,0,True,0,0,0,0,0,6,0,2011
14615,0.0,1,2,MIA,0,0,0,00-0023853,M.Prater,DEN,K,0,0,0,True,0,0,0,0,0,7,1,2011
14616,8.0,0,0,DEN,0,0,0,00-0024268,A.Fasano,MIA,TE,2,1,22,False,0,0,0,0,0,7,0,2011
14617,4.0,0,0,DEN,0,0,0,00-0024217,R.Bush,MIA,RB,2,0,4,False,10,0,42,0,0,7,0,2011
14618,5.0,0,0,DEN,0,0,0,00-0026000,D.Bess,MIA,WR,7,0,52,False,0,0,0,0,0,7,0,2011
14619,6.0,0,0,DEN,0,0,0,00-0024334,B.Marshall,MIA,WR,6,0,61,False,0,0,0,0,0,7,0,2011
14620,0.0,0,0,DEN,0,0,0,00-0025612,B.Fields,MIA,P,0,0,0,False,0,0,0,0,0,7,0,2011
14621,0.0,0,0,MIA,0,0,0,00-0026716,Q.Cosby,DEN,,0,0,0,True,0,0,0,0,0,7,0,2011
14622,5.0,0,0,MIA,0,0,0,00-0022178,W.McGahee,DEN,RB,0,0,0,True,18,0,76,1,0,7,0,2011
14623,22.0,0,0,MIA,27,2,161,00-0027876,T.Tebow,DEN,,0,0,0,True,8,0,65,0,1,7,0,2011
14624,8.0,0,0,MIA,0,0,0,00-0027874,D.Thomas,DEN,WR,3,1,27,True,0,0,0,0,0,7,0,2011
14625,0.0,0,0,MIA,0,0,0,00-0026516,B.Colquitt,DEN,P,0,0,0,True,0,0,0,0,0,7,0,2011
14626,5.0,0,0,DEN,0,0,0,00-0028000,D.Thomas,MIA,RB,2,0,0,False,19,0,53,0,0,7,0,2011
14627,1.0,0,0,MIA,0,0,0,00-0026182,E.Royal,DEN,WR,2,0,14,True,0,0,0,0,0,7,0,2011
14628,3.0,0,0,MIA,0,0,0,00-0026988,K.Moreno,DEN,RB,2,0,10,True,7,0,28,0,0,7,0,2011
14629,2.0,0,0,DEN,0,0,0,00-0027077,B.Hartline,MIA,WR,2,0,29,False,0,0,0,0,0,7,0,2011
14630,9.0,3,0,DEN,0,0,0,00-0026003,D.Carpenter,MIA,K,0,0,0,False,0,0,0,0,0,7,0,2011
14631,1.0,0,0,MIA,0,0,0,00-0026323,S.Larsen,DEN,LB,1,0,16,True,0,0,0,0,0,7,0,2011
14632,0.0,0,0,DEN,0,0,0,00-0025607,M.Mitchell,MIA,OLB,0,0,0,False,0,0,0,0,0,7,0,2011
14633,0.0,0,0,MIA,0,0,0,00-0027658,Z.Beadles,DEN,G,0,0,0,True,0,0,0,0,0,7,0,2011
14634,0.0,0,0,MIA,0,0,0,00-0027984,O.Franklin,DEN,T,0,0,0,True,0,0,0,0,0,7,0,2011
14635,4.0,0,0,MIA,0,0,0,00-0024756,M.Willis,DEN,,1,0,42,True,0,0,0,0,0,7,0,2011
14636,2.0,0,0,MIA,0,0,0,00-0027690,E.Decker,DEN,WR,2,0,21,True,0,0,0,0,0,7,0,2011
14637,0.0,0,0,MIA,0,0,0,00-0025542,D.Rosario,DEN,TE,0,0,0,True,0,0,0,0,0,7,0,2011
14638,1.0,0,0,MIA,0,0,0,00-0026432,L.Ball,DEN,,0,0,0,True,6,0,14,0,0,7,0,2011
14639,2.0,0,0,DEN,0,0,0,00-0028112,C.Clay,MIA,TE,1,0,29,False,0,0,0,0,0,7,0,2011
14640,9.0,0,0,MIA,0,0,0,00-0023752,D.Fells,DEN,,2,1,31,True,0,0,0,0,0,7,0,2011
14641,0.0,0,0,MIA,0,0,0,00-0028142,V.Green,DEN,TE,0,0,0,True,0,0,0,0,0,7,0,2011
14642,3.0,0,0,NYJ,0,0,0,00-0023096,N.Novak,SD,K,0,0,0,False,0,0,0,0,0,7,3,2011
14643,1.0,0,0,SD,0,0,0,00-0027712,J.McKnight,NYJ,,0,0,0,True,3,0,11,0,0,7,0,2011
14644,4.0,0,0,SD,0,0,0,00-0020536,L.Tomlinson,NYJ,,3,0,37,True,5,0,14,0,0,7,0,2011
14645,3.0,0,0,SD,0,0,0,00-0026170,D.Keller,NYJ,TE,4,0,53,True,0,0,0,1,0,7,0,2011
14646,18.0,0,0,SD,33,3,173,00-0026898,M.Sanchez,NYJ,QB,0,0,0,True,3,0,25,1,0,7,0,2011
14647,2.0,0,0,SD,0,0,0,00-0024240,S.Holmes,NYJ,WR,2,0,24,True,0,0,0,0,0,7,0,2011
14648,11.0,0,0,SD,0,0,0,00-0026899,S.Greene,NYJ,RB,1,0,5,True,20,0,112,0,0,7,0,2011
14649,20.0,0,0,SD,0,0,0,00-0019642,P.Burress,NYJ,WR,4,3,25,True,0,0,0,0,0,7,0,2011
14650,0.0,0,0,SD,0,0,0,00-0020969,B.Moore,NYJ,,0,0,0,True,0,0,0,0,0,7,0,2011
14651,9.0,2,0,SD,0,0,0,00-0025565,N.Folk,NYJ,K,0,0,0,True,0,0,0,0,0,7,3,2011
14652,0.0,0,0,NYJ,0,0,0,00-0027585,R.Goodman,SD,,0,0,0,False,0,0,0,0,0,7,0,2011
14653,6.0,0,0,NYJ,32,1,179,00-0022942,P.Rivers,SD,QB,0,0,0,False,1,0,-1,2,0,7,0,2011
14654,5.0,0,0,NYJ,0,0,0,00-0027864,R.Mathews,SD,RB,4,0,26,False,13,0,39,0,0,7,0,2011
14655,0.0,0,0,NYJ,0,0,0,00-0022017,M.Scifres,SD,P,0,0,0,False,0,0,0,0,0,7,0,2011
14656,2.0,0,0,SD,0,0,0,00-0028091,J.Kerley,NYJ,WR,4,0,29,True,0,0,0,0,0,7,0,2011
14657,0.0,0,0,SD,0,0,0,00-0024244,N.Mangold,NYJ,C,0,0,0,True,0,0,0,0,0,7,0,2011
14658,3.0,0,0,NYJ,0,0,0,00-0022414,M.Floyd,SD,WR,2,0,36,False,0,0,0,0,0,7,0,2011
14659,11.0,0,0,NYJ,0,0,0,00-0026069,M.Tolbert,SD,FB,0,0,0,False,11,1,58,0,0,7,0,2011
14660,11.0,0,0,NYJ,0,0,0,00-0021547,A.Gates,SD,TE,5,1,54,False,0,0,0,0,0,7,0,2011
14661,0.0,0,0,NYJ,0,0,0,00-0021542,J.Cesaire,SD,,0,0,0,False,0,0,0,0,0,7,0,2011
14662,0.0,0,0,NYJ,0,0,0,00-0026209,J.Hester,SD,,0,0,0,False,0,0,0,0,0,7,0,2011
14663,0.0,0,0,SD,0,0,0,00-0026647,T.Conley,NYJ,,0,0,0,True,0,0,0,0,0,7,0,2011
14664,0.0,0,0,NYJ,0,0,0,00-0022766,P.Crayton,SD,,1,0,3,False,0,0,0,0,0,7,0,2011
14665,0.0,0,0,SD,0,0,0,00-0026008,M.Mulligan,NYJ,TE,0,0,0,True,0,0,0,0,0,7,0,2011
14666,0.0,0,0,NYJ,0,0,0,00-0028020,V.Brown,SD,WR,0,0,0,False,0,0,0,0,0,7,0,2011
14667,1.0,0,0,HOU,0,0,0,00-0020962,R.Bironas,TEN,K,0,0,0,False,0,0,0,0,0,7,1,2011
14668,40.0,0,0,TEN,0,0,0,00-0026796,A.Foster,HOU,RB,5,1,119,True,25,2,115,0,0,7,0,2011
14669,0.0,0,0,HOU,0,0,0,00-0027095,G.McRath,TEN,,0,0,0,False,0,0,0,0,0,7,0,2011
14670,0.0,0,0,TEN,0,0,0,00-0028540,B.Hartmann,HOU,,0,0,0,True,0,0,0,0,0,7,0,2011
14671,0.0,0,0,HOU,0,0,0,00-0027816,M.Mariani,TEN,WR,0,0,0,False,0,0,0,0,0,7,0,2011
14672,3.0,0,0,HOU,0,0,0,00-0026164,C.Johnson,TEN,RB,6,0,27,False,10,0,18,0,0,7,0,2011
14673,0.0,0,0,HOU,0,0,0,00-0027893,D.Williams,TEN,WR,1,0,5,False,0,0,0,0,0,7,0,2011
14674,4.0,0,0,HOU,30,1,104,00-0007091,M.Hasselbeck,TEN,QB,0,0,0,False,0,0,0,2,0,7,0,2011
14675,1.0,0,0,HOU,0,0,0,00-0023367,N.Washington,TEN,WR,1,0,10,False,0,0,0,0,0,7,0,2011
14676,0.0,0,0,HOU,0,0,0,00-0025825,B.Kern,TEN,P,0,0,0,False,0,0,0,0,0,7,0,2011
14677,3.0,0,0,TEN,0,0,0,00-0021931,K.Walter,HOU,WR,3,0,35,True,0,0,0,0,0,7,0,2011
14678,19.0,0,0,TEN,23,2,296,00-0022787,M.Schaub,HOU,QB,0,0,0,True,0,0,0,0,0,7,0,2011
14679,1.0,0,0,TEN,0,0,0,00-0025460,J.Jones,HOU,WR,2,0,27,True,1,0,-4,0,0,7,0,2011
14680,10.0,0,0,TEN,0,0,0,00-0027890,B.Tate,HOU,RB,0,0,0,True,15,0,104,0,0,7,0,2011
14681,0.0,0,0,TEN,0,0,0,00-0026166,D.Brown,HOU,T,0,0,0,True,0,0,0,0,0,7,0,2011
14682,7.0,0,0,TEN,0,0,0,00-0024313,O.Daniels,HOU,TE,4,0,71,True,0,0,0,0,0,7,0,2011
14683,0.0,0,0,HOU,0,0,0,00-0022755,J.Scott,TEN,,0,0,0,False,0,0,0,0,0,7,0,2011
14684,1.0,0,0,HOU,0,0,0,00-0026225,C.Stevens,TEN,TE,1,0,11,False,0,0,0,0,0,7,0,2011
14685,8.0,0,0,HOU,0,0,0,00-0027061,J.Cook,TEN,TE,2,1,22,False,0,0,0,0,0,7,0,2011
14686,0.0,0,0,HOU,0,0,0,00-0021154,D.Graham,TEN,,0,0,0,False,0,0,0,0,0,7,0,2011
14687,0.0,0,0,TEN,0,0,0,00-0010500,D.Mason,HOU,,1,0,7,True,0,0,0,0,0,7,0,2011
14688,0.0,0,0,HOU,0,0,0,00-0028189,T.Campbell,TEN,DB,0,0,0,False,0,0,0,0,0,7,0,2011
14689,0.0,0,0,HOU,0,0,0,00-0028068,J.Harper,TEN,,0,0,0,False,2,0,4,0,0,7,0,2011
14690,0.0,0,0,HOU,0,0,0,00-0026173,D.Avery,TEN,WR,0,0,0,False,0,0,0,0,0,7,0,2011
14691,0.0,0,0,TEN,0,0,0,00-0027743,S.McManis,HOU,DB,0,0,0,True,0,0,0,0,0,7,0,2011
14692,0.0,0,0,TEN,0,0,0,00-0027606,T.Holliday,HOU,WR,0,0,0,True,0,0,0,0,0,7,0,2011
14693,4.0,0,0,HOU,0,0,0,00-0027120,J.Ringer,TEN,,1,0,17,False,3,0,31,0,0,7,0,2011
14694,0.0,0,0,TEN,0,0,0,00-0022156,B.Johnson,HOU,,1,0,6,True,0,0,0,0,0,7,0,2011
14695,0.0,0,0,HOU,1,0,12,00-0027946,J.Locker,TEN,QB,0,0,0,False,0,0,0,0,0,7,0,2011
14696,0.0,0,0,TEN,0,0,0,00-0022770,D.Ward,HOU,,0,0,0,True,5,0,7,0,0,7,0,2011
14697,6.0,0,0,ATL,0,0,0,00-0021182,M.Morris,DET,,2,0,13,False,9,0,50,0,0,7,0,2011
14698,11.0,0,0,ATL,32,1,183,00-0026498,M.Stafford,DET,QB,0,0,0,False,0,0,0,0,0,7,0,2011
14699,17.0,0,0,ATL,0,0,0,00-0025389,C.Johnson,DET,WR,5,1,115,False,0,0,0,0,0,7,0,2011
14700,0.0,0,0,ATL,0,0,0,00-0028625,R.Donahue,DET,,0,0,0,False,0,0,0,0,0,7,0,2011
14701,12.0,0,0,DET,0,0,0,00-0022821,M.Turner,ATL,,0,0,0,True,27,0,122,0,0,7,0,2011
14702,14.0,0,0,DET,34,1,218,00-0026143,M.Ryan,ATL,QB,0,0,0,True,3,1,2,2,0,7,0,2011
14703,11.0,0,0,DET,0,0,0,00-0023462,R.White,ATL,WR,5,1,52,True,0,0,0,0,0,7,0,2011
14704,0.0,0,0,ATL,0,0,0,00-0006800,J.Hanson,DET,,0,0,0,False,0,0,0,0,0,7,0,2011
14705,0.0,0,0,DET,0,0,0,00-0024535,E.Weems,ATL,WR,0,0,0,True,0,0,0,0,0,7,0,2011
14706,6.0,0,0,DET,0,0,0,00-0026224,H.Douglas,ATL,WR,4,0,62,True,0,0,0,0,0,7,0,2011
14707,0.0,0,0,ATL,0,0,0,00-0024343,R.Sims,DET,G,0,0,0,False,0,0,0,0,0,7,0,2011
14708,1.0,0,0,ATL,0,0,0,00-0021999,N.Burleson,DET,WR,1,0,1,False,2,0,10,0,0,7,0,2011
14709,0.0,0,0,DET,0,0,0,00-0022143,O.Mughelli,ATL,,1,0,4,True,0,0,0,0,0,7,0,2011
14710,11.0,3,0,DET,0,0,0,00-0020578,M.Bryant,ATL,K,0,0,0,True,0,0,0,0,0,7,2,2011
14711,0.0,0,0,DET,0,0,0,00-0025426,J.Blalock,ATL,G,0,0,0,True,0,0,0,0,0,7,0,2011
14712,0.0,0,0,DET,0,0,0,00-0027764,K.Meier,ATL,,0,0,0,True,0,0,0,0,0,7,0,2011
14713,0.0,0,0,ATL,0,0,0,00-0021756,W.Heller,DET,,1,0,8,False,0,0,0,0,0,7,0,2011
14714,4.0,0,0,ATL,0,0,0,00-0027214,K.Williams,DET,,0,0,0,False,9,0,44,0,0,7,0,2011
14715,1.0,0,0,ATL,0,0,0,00-0024276,T.Scheffler,DET,,2,0,15,False,0,0,0,0,0,7,0,2011
14716,0.0,0,0,ATL,0,0,0,00-0027982,T.Young,DET,,0,0,0,False,0,0,0,0,0,7,0,2011
14717,0.0,0,0,DET,0,0,0,00-0027202,M.Palmer,ATL,TE,1,0,8,True,0,0,0,0,0,7,0,2011
14718,1.0,0,0,DET,0,0,0,00-0028083,J.Rodgers,ATL,RB,3,0,12,True,1,0,5,0,0,7,0,2011
14719,3.0,0,0,ATL,0,0,0,00-0026996,B.Pettigrew,DET,TE,4,0,31,False,0,0,0,0,0,7,0,2011
14720,0.0,0,0,DET,1,0,0,00-0019709,C.Redman,ATL,,0,0,0,True,0,0,0,0,0,7,0,2011
14721,0.0,0,0,ATL,0,0,0,00-0026157,G.Cherilus,DET,T,0,0,0,False,0,0,0,0,0,7,0,2011
14722,8.0,2,0,CAR,0,0,0,00-0026858,G.Gano,WAS,K,0,0,0,False,0,0,0,0,0,7,2,2011
14723,3.0,0,0,WAS,0,0,0,00-0024242,D.Williams,CAR,RB,0,0,0,True,10,0,35,0,0,7,0,2011
14724,25.0,0,0,WAS,23,1,256,00-0027939,C.Newton,CAR,QB,0,0,0,True,10,1,59,0,0,7,0,2011
14725,14.0,0,0,WAS,0,0,0,00-0020337,S.Smith,CAR,WR,7,0,143,True,1,0,6,0,0,7,0,2011
14726,2.0,0,0,WAS,0,0,0,00-0025559,L.Naanee,CAR,,3,0,21,True,0,0,0,0,0,7,0,2011
14727,1.0,0,0,WAS,0,0,0,00-0026286,J.Felton,CAR,FB,1,0,17,True,2,0,7,0,0,7,0,2011
14728,3.0,0,0,WAS,0,0,0,00-0021148,J.Shockey,CAR,,4,0,32,True,0,0,0,0,0,7,0,2011
14729,12.0,0,0,WAS,0,0,0,00-0026153,J.Stewart,CAR,RB,0,0,0,True,14,1,68,0,0,7,0,2011
14730,0.0,0,0,WAS,0,0,0,00-0010373,O.Mare,CAR,,0,0,0,True,0,0,0,0,0,7,0,2011
14731,1.0,0,0,CAR,0,0,0,00-0020494,S.Moss,WAS,WR,2,0,17,False,0,0,0,0,0,7,0,2011
14732,18.0,0,0,CAR,37,1,279,00-0025427,J.Beck,WAS,,0,0,0,False,3,1,10,2,0,7,0,2011
14733,8.0,0,0,CAR,0,0,0,00-0026289,T.Hightower,WAS,,0,0,0,False,17,0,88,0,0,7,0,2011
14734,14.0,0,0,CAR,0,0,0,00-0026188,F.Davis,WAS,TE,6,1,80,False,0,0,0,0,0,7,0,2011
14735,9.0,0,0,WAS,0,0,0,00-0027681,B.LaFell,CAR,WR,2,1,39,True,0,0,0,0,0,7,0,2011
14736,0.0,0,0,CAR,0,0,0,00-0027618,B.Banks,WAS,,0,0,0,False,0,0,0,0,0,7,0,2011
14737,0.0,0,0,WAS,0,0,0,00-0019921,J.Baker,CAR,,0,0,0,True,0,0,0,0,0,7,0,2011
14738,-1.0,0,0,CAR,0,0,0,00-0028043,R.Helu,WAS,RB,2,0,6,False,1,0,-1,0,0,7,0,2011
14739,4.0,0,0,CAR,0,0,0,00-0021163,J.Gaffney,WAS,,4,0,68,False,0,0,0,1,0,7,0,2011
14740,0.0,0,0,WAS,0,0,0,00-0028070,K.Pilares,CAR,WR,0,0,0,True,0,0,0,0,0,7,0,2011
14741,0.0,0,0,WAS,0,0,0,00-0022847,B.Hartsock,CAR,TE,0,0,0,True,0,0,0,0,0,7,0,2011
14742,0.0,0,0,WAS,0,0,0,00-0021911,R.Wells,CAR,,0,0,0,True,0,0,0,0,0,7,0,2011
14743,0.0,0,0,CAR,0,0,0,00-0026465,A.Armstrong,WAS,,1,0,9,False,0,0,0,0,0,7,0,2011
14744,0.0,0,0,WAS,0,0,0,00-0028035,S.Fua,CAR,,0,0,0,True,0,0,0,0,0,7,0,2011
14745,4.0,0,0,CAR,0,0,0,00-0027215,L.Paulsen,WAS,TE,2,0,48,False,0,0,0,0,0,7,0,2011
14746,-1.0,0,0,CAR,0,0,0,00-0026279,R.Torain,WAS,,0,0,0,False,2,0,-5,0,0,7,0,2011
14747,0.0,0,0,CAR,0,0,0,00-0024515,S.Rocca,WAS,P,0,0,0,False,0,0,0,0,0,7,0,2011
14748,0.0,0,0,WAS,0,0,0,00-0027692,A.Edwards,CAR,WR,0,0,0,True,0,0,0,0,0,7,0,2011
14749,0.0,0,0,WAS,0,0,0,00-0028738,B.Bell,CAR,T,0,0,0,True,0,0,0,0,0,7,0,2011
14750,0.0,0,0,WAS,0,0,0,00-0023602,G.Hangartner,CAR,C,0,0,0,True,0,0,0,0,0,7,0,2011
14751,2.0,0,0,CAR,0,0,0,00-0028093,N.Paul,WAS,TE,2,0,25,False,0,0,0,0,0,7,0,2011
14752,0.0,0,0,CAR,0,0,0,00-0022855,S.Locklear,WAS,G,0,0,0,False,0,0,0,0,0,7,0,2011
14753,0.0,0,0,CAR,0,0,0,00-0028017,L.Hankerson,WAS,WR,0,0,0,False,0,0,0,0,0,7,0,2011
14754,0.0,0,0,CHI,0,0,0,00-0023234,M.Koenen,TB,P,0,0,0,False,0,0,0,0,0,7,0,2011
14755,23.0,0,0,TB,0,0,0,00-0026184,M.Forte,CHI,RB,2,0,38,True,25,1,145,0,0,7,0,2011
14756,8.0,0,0,TB,32,1,226,00-0024226,J.Cutler,CHI,QB,0,0,0,True,1,0,-1,2,0,7,0,2011
14757,5.0,0,0,TB,0,0,0,00-0026913,J.Knox,CHI,,3,0,53,True,0,0,0,0,0,7,0,2011
14758,0.0,0,0,TB,0,0,0,00-0025488,A.Podlesh,CHI,P,0,0,0,True,0,0,0,0,0,7,0,2011
14759,4.0,0,0,CHI,0,0,0,00-0027450,P.Parker,TB,,4,0,42,False,0,0,0,0,0,7,0,2011
14760,0.0,0,0,CHI,0,0,0,00-0021755,E.Graham,TB,,1,0,-2,False,2,0,13,0,0,7,0,2011
14761,0.0,0,0,CHI,0,0,0,00-0027654,A.Benn,TB,WR,0,0,0,False,1,0,2,0,0,7,0,2011
14762,10.0,0,0,CHI,51,2,264,00-0026993,J.Freeman,TB,QB,0,0,0,False,0,0,0,4,0,7,0,2011
14763,4.0,0,0,CHI,0,0,0,00-0026029,K.Lumpkin,TB,,6,0,37,False,8,0,15,0,0,7,0,2011
14764,13.0,0,0,CHI,0,0,0,00-0027789,D.Briscoe,TB,WR,6,1,73,False,0,0,0,0,0,7,0,2011
14765,8.0,0,0,CHI,0,0,0,00-0022922,K.Winslow,TB,TE,4,1,25,False,0,0,0,0,0,7,0,2011
14766,3.0,0,0,TB,0,0,0,00-0024272,D.Hester,CHI,WR,4,0,46,True,1,0,-6,0,0,7,0,2011
14767,4.0,1,1,TB,0,0,0,00-0023252,R.Gould,CHI,K,0,0,0,True,0,0,0,0,0,7,3,2011
14768,11.0,0,0,TB,0,0,0,00-0022909,R.Williams,CHI,,4,1,59,True,0,0,0,0,0,7,0,2011
14769,1.0,0,0,CHI,0,0,0,00-0028042,L.Stocker,TB,TE,2,0,14,False,0,0,0,0,0,7,0,2011
14770,0.0,0,0,CHI,0,0,0,00-0024274,J.Trueblood,TB,T,0,0,0,False,0,0,0,0,0,7,0,2011
14771,0.0,0,0,CHI,0,0,0,00-0026223,J.Zuttah,TB,C,0,0,0,False,0,0,0,0,0,7,0,2011
14772,0.0,0,0,CHI,0,0,0,00-0026814,D.Dotson,TB,T,0,0,0,False,0,0,0,0,0,7,0,2011
14773,1.0,0,0,TB,0,0,0,00-0028352,D.Sanzenbacher,CHI,WR,2,0,13,True,0,0,0,0,0,7,0,2011
14774,0.0,0,0,CHI,0,0,0,00-0026138,C.Barth,TB,,0,0,0,False,0,0,0,0,0,7,0,2011
14775,0.0,0,0,TB,0,0,0,00-0026298,K.Davis,CHI,TE,0,0,0,True,0,0,0,0,0,7,0,2011
14776,0.0,0,0,TB,0,0,0,00-0024100,B.Iwuh,CHI,,0,0,0,True,0,0,0,0,0,7,0,2011
14777,0.0,0,0,CHI,0,0,0,00-0027607,T.Larsen,TB,G,0,0,0,False,0,0,0,0,0,7,0,2011
14778,0.0,0,0,CHI,1,0,0,00-0023968,M.Spurlock,TB,WR,0,0,0,False,0,0,0,0,0,7,0,2011
14779,0.0,0,0,TB,0,0,0,00-0023461,C.Spencer,CHI,G,0,0,0,True,0,0,0,0,0,7,0,2011
14780,4.0,0,0,CLE,0,0,0,00-0024332,L.Washington,SEA,RB,4,0,10,False,7,0,39,0,0,7,0,2011
14781,-1.0,0,0,CLE,30,0,97,00-0024296,C.Whitehurst,SEA,QB,0,0,0,False,2,0,3,2,0,7,0,2011
14782,1.0,0,0,CLE,0,0,0,00-0027783,A.McCoy,SEA,TE,2,0,10,False,0,0,0,0,0,7,0,2011
14783,2.0,0,0,CLE,0,0,0,00-0026373,J.Forsett,SEA,RB,0,0,0,False,8,0,23,0,0,7,0,2011
14784,0.0,0,0,CLE,0,0,0,00-0027963,J.Carpenter,SEA,G,0,0,0,False,0,0,0,0,0,7,0,2011
14785,0.0,0,0,CLE,0,0,0,00-0023742,J.Ryan,SEA,P,0,0,0,False,0,0,0,0,0,7,0,2011
14786,0.0,0,0,SEA,0,0,0,00-0022943,B.Watson,CLE,TE,1,0,5,True,0,0,0,0,0,7,0,2011
14787,8.0,0,0,SEA,35,0,178,00-0027688,C.McCoy,CLE,QB,0,0,0,True,8,0,31,1,0,7,0,2011
14788,0.0,0,0,SEA,0,0,0,00-0022149,T.Pashos,CLE,T,0,0,0,True,0,0,0,0,0,7,0,2011
14789,0.0,0,0,SEA,0,0,0,00-0010609,B.Maynard,CLE,,0,0,0,True,0,0,0,0,0,7,0,2011
14790,1.0,0,0,CLE,0,0,0,00-0023452,M.Williams,SEA,,1,0,10,False,0,0,0,0,0,7,0,2011
14791,0.0,0,0,CLE,0,0,0,00-0024315,M.Robinson,SEA,RB,0,0,0,False,0,0,0,0,0,7,0,2011
14792,1.0,0,0,SEA,0,0,0,00-0023506,Al.Smith,CLE,TE,1,0,13,True,0,0,0,0,0,7,0,2011
14793,1.0,0,0,CLE,0,0,0,00-0027891,G.Tate,SEA,WR,1,0,11,False,0,0,0,0,0,7,0,2011
14794,3.0,0,0,SEA,0,0,0,00-0027997,G.Little,CLE,WR,5,0,31,True,0,0,0,0,0,7,0,2011
14795,1.0,0,0,CLE,0,0,0,00-0026963,C.Morrah,SEA,,2,0,18,False,0,0,0,0,0,7,0,2011
14796,0.0,0,0,CLE,0,0,0,00-0028434,D.Baldwin,SEA,WR,0,0,0,False,0,0,0,0,0,7,0,2011
14797,5.0,0,0,SEA,0,0,0,00-0027140,C.Ogbonnaya,CLE,RB,5,0,43,True,3,0,15,0,0,7,0,2011
14798,1.0,0,0,SEA,0,0,0,00-0027026,M.Massaquoi,CLE,,1,0,15,True,0,0,0,0,0,7,0,2011
14799,3.0,1,0,CLE,0,0,0,00-0025944,S.Hauschka,SEA,K,0,0,0,False,0,0,0,0,0,7,0,2011
14800,0.0,0,0,SEA,0,0,0,00-0027012,B.Robiskie,CLE,WR,0,0,0,True,0,0,0,0,0,7,0,2011
14801,13.0,0,0,PIT,0,0,0,00-0026956,L.Stephens-Howling,ARI,RB,2,1,76,False,0,0,0,0,0,7,0,2011
14802,12.0,3,0,ARI,0,0,0,00-0023001,S.Suisham,PIT,K,0,0,0,True,0,0,0,0,0,7,3,2011
14803,4.0,0,0,PIT,0,0,0,00-0027007,C.Wells,ARI,,0,0,0,False,12,0,42,0,0,7,0,2011
14804,2.0,0,0,PIT,0,0,0,00-0028007,R.Housler,ARI,TE,2,0,28,False,0,0,0,0,0,7,0,2011
