,def_tds,fPoints,fumbles_rcv,ints,kickret_tds,opponent,pts_allowed,puntret_tds,result,sacks,team_name,week,year
1377,0.0,14.0,1.0,1,0.0,PHI,26,1.0,False,4.0,MIA,14,2011
1378,0.0,8.0,0.0,0,1.0,ATL,31,0.0,False,3.0,CAR,14,2011
1379,0.0,17.0,0.0,2,1.0,CAR,31,1.0,True,2.0,ATL,14,2011
1380,2.0,27.0,3.0,3,0.0,MIN,28,0.0,True,4.0,DET,14,2011
1381,0.0,13.0,3.0,1,0.0,HOU,20,0.0,False,5.0,CIN,14,2011
1382,0.0,28.0,0.0,1,2.0,KC,10,1.0,True,5.0,NYJ,14,2011
1383,0.0,9.0,1.0,0,0.0,CHI,10,0.0,True,4.0,DEN,14,2011
1384,0.0,27.0,0.0,1,1.0,IND,10,2.0,True,4.0,BAL,14,2011
1385,0.0,14.0,1.0,0,1.0,DAL,37,1.0,True,3.0,NYG,14,2011
1386,0.0,13.0,0.0,1,1.0,GB,16,0.0,False,4.0,OAK,14,2011
1387,0.0,2.0,0.0,0,0.0,NO,22,0.0,False,2.0,TEN,14,2011
1388,0.0,2.0,0.0,0,0.0,TEN,22,0.0,True,2.0,NO,14,2011
1389,0.0,-1.0,0.0,1,0.0,NYG,37,0.0,False,0.0,DAL,14,2011
1390,1.0,17.0,1.0,1,0.0,WAS,34,1.0,True,2.0,NE,14,2011
1391,1.0,18.0,1.0,0,1.0,SD,10,0.0,False,1.0,BUF,14,2011
1392,1.0,20.0,0.0,1,1.0,STL,13,0.0,True,3.0,SEA,14,2011
1393,0.0,12.0,1.0,1,0.0,DEN,10,0.0,False,5.0,CHI,14,2011
1394,0.0,8.0,1.0,2,0.0,JAC,14,0.0,False,1.0,TB,14,2011
1395,0.0,7.0,1.0,0,0.0,SEA,13,0.0,False,2.0,STL,14,2011
1396,0.0,18.0,2.0,1,1.0,PIT,3,0.0,False,2.0,CLE,14,2011
1397,0.0,15.0,4.0,0,1.0,CIN,20,0.0,True,1.0,HOU,14,2011
1398,1.0,18.0,1.0,4,0.0,OAK,16,0.0,True,1.0,GB,14,2011
1399,0.0,2.0,0.0,1,0.0,NE,34,0.0,False,1.0,WAS,14,2011
1400,2.0,30.0,4.0,3,0.0,TB,14,0.0,True,3.0,JAC,14,2011
1401,0.0,20.0,1.0,0,1.0,NYJ,10,1.0,False,3.0,KC,14,2011
1402,0.0,15.0,2.0,1,0.0,MIA,26,0.0,True,9.0,PHI,14,2011
1403,0.0,15.0,2.0,2,0.0,CLE,3,0.0,True,3.0,PIT,14,2011
1404,0.0,21.0,1.0,1,1.0,BAL,10,1.0,False,2.0,IND,14,2011
1405,0.0,11.0,0.0,0,0.0,SF,19,1.0,True,5.0,ARI,14,2011
1406,0.0,8.0,1.0,2,0.0,ARI,19,0.0,False,2.0,SF,14,2011
1407,1.0,16.0,0.0,3,0.0,BUF,10,0.0,True,1.0,SD,14,2011
1408,0.0,1.0,2.0,0,0.0,NO,42,0.0,False,0.0,MIN,15,2011
1409,0.0,10.0,1.0,3,0.0,BUF,30,0.0,True,3.0,MIA,15,2011
1410,0.0,7.0,1.0,2,0.0,HOU,28,0.0,True,2.0,CAR,15,2011
1411,1.0,32.0,3.0,1,1.0,JAC,14,1.0,True,5.0,ATL,15,2011
1412,0.0,4.0,1.0,0,0.0,OAK,28,0.0,True,3.0,DET,15,2011
1413,0.0,3.0,0.0,0,0.0,STL,20,0.0,True,3.0,CIN,15,2011
1414,0.0,17.0,3.0,1,1.0,PHI,19,0.0,False,3.0,NYJ,15,2011
1415,0.0,5.0,0.0,0,0.0,NE,41,1.0,False,2.0,DEN,15,2011
1416,0.0,9.0,1.0,0,1.0,SD,14,0.0,False,0.0,BAL,15,2011
1417,0.0,5.0,0.0,2,0.0,WAS,23,0.0,False,1.0,NYG,15,2011
1418,0.0,7.0,2.0,0,0.0,IND,13,0.0,False,0.0,TEN,15,2011
1419,0.0,11.0,1.0,1,1.0,MIN,42,0.0,True,4.0,NO,15,2011
1420,0.0,4.0,1.0,0,0.0,TB,31,0.0,True,3.0,DAL,15,2011
1421,0.0,13.0,3.0,0,0.0,DEN,41,1.0,True,4.0,NE,15,2011
1422,2.0,23.0,1.0,4,0.0,CHI,38,0.0,True,4.0,SEA,15,2011
1423,1.0,12.0,1.0,0,0.0,SEA,38,1.0,False,1.0,CHI,15,2011
1424,0.0,13.0,3.0,0,1.0,MIA,30,0.0,False,2.0,BUF,15,2011
1425,0.0,4.0,0.0,0,0.0,SF,3,0.0,False,0.0,PIT,15,2011
1426,0.0,3.0,0.0,1,0.0,CIN,20,0.0,False,1.0,STL,15,2011
1427,1.0,15.0,1.0,0,1.0,DET,28,0.0,False,2.0,OAK,15,2011
1428,0.0,11.0,2.0,0,1.0,CAR,28,0.0,False,2.0,HOU,15,2011
1429,0.0,1.0,0.0,0,0.0,KC,14,0.0,False,0.0,GB,15,2011
1430,0.0,15.0,0.0,3,1.0,NYG,23,0.0,True,3.0,WAS,15,2011
1431,1.0,16.0,1.0,0,0.0,ATL,14,1.0,False,1.0,JAC,15,2011
1432,0.0,11.0,0.0,0,0.0,GB,14,1.0,True,4.0,KC,15,2011
1433,1.0,26.0,3.0,2,1.0,NYJ,19,0.0,True,4.0,PHI,15,2011
1434,1.0,15.0,1.0,0,0.0,DAL,31,1.0,False,2.0,TB,15,2011
1435,0.0,25.0,0.0,1,2.0,ARI,17,1.0,False,4.0,CLE,15,2011
1436,1.0,30.0,2.0,2,0.0,TEN,13,2.0,True,1.0,IND,15,2011
1437,0.0,11.0,1.0,0,0.0,CLE,17,1.0,True,2.0,ARI,15,2011
1438,0.0,15.0,1.0,3,0.0,PIT,3,0.0,True,3.0,SF,15,2011
1439,0.0,12.0,0.0,2,0.0,BAL,14,0.0,True,7.0,SD,15,2011
1440,0.0,18.0,1.0,1,1.0,WAS,33,1.0,True,3.0,MIN,16,2011
1441,0.0,4.0,0.0,0,0.0,NE,24,0.0,False,4.0,MIA,16,2011
1442,0.0,12.0,3.0,1,0.0,TB,16,0.0,True,3.0,CAR,16,2011
1443,0.0,12.0,0.0,2,1.0,NO,16,0.0,False,1.0,ATL,16,2011
1444,0.0,17.0,0.0,2,0.0,KC,16,2.0,True,0.0,OAK,16,2011
1445,0.0,18.0,0.0,3,0.0,ARI,16,1.0,True,5.0,CIN,16,2011
1446,0.0,9.0,0.0,1,1.0,NYG,29,0.0,False,2.0,NYJ,16,2011
1447,0.0,2.0,0.0,0,0.0,BUF,14,0.0,False,1.0,DEN,16,2011
1448,0.0,19.0,1.0,1,1.0,CLE,14,1.0,True,2.0,BAL,16,2011
1449,0.0,22.0,1.0,2,0.0,NYJ,29,2.0,True,5.0,NYG,16,2011
1450,1.0,14.0,0.0,2,0.0,SD,10,0.0,True,1.0,DET,16,2011
1451,0.0,16.0,0.0,1,1.0,JAC,17,1.0,True,1.0,TEN,16,2011
1452,1.0,9.0,1.0,0,0.0,ATL,16,0.0,True,0.0,NO,16,2011
1453,0.0,2.0,0.0,0,0.0,PHI,20,0.0,False,2.0,DAL,16,2011
1454,0.0,9.0,1.0,1,0.0,MIA,24,0.0,True,5.0,NE,16,2011
1455,0.0,2.0,0.0,0,0.0,SF,19,0.0,False,2.0,SEA,16,2011
1456,0.0,3.0,1.0,0,0.0,GB,21,0.0,False,1.0,CHI,16,2011
1457,0.0,10.0,1.0,0,1.0,CAR,16,0.0,False,1.0,TB,16,2011
1458,0.0,20.0,0.0,0,1.0,STL,0,1.0,True,3.0,PIT,16,2011
1459,0.0,7.0,0.0,1,0.0,PIT,0,0.0,False,0.0,STL,16,2011
1460,0.0,16.0,0.0,1,1.0,BAL,14,1.0,False,1.0,CLE,16,2011
1461,0.0,12.0,1.0,0,1.0,IND,16,0.0,False,3.0,HOU,16,2011
1462,0.0,4.0,0.0,2,0.0,CHI,21,0.0,True,0.0,GB,16,2011
1463,0.0,1.0,0.0,0,0.0,MIN,33,0.0,False,2.0,WAS,16,2011
1464,0.0,8.0,1.0,2,0.0,TEN,17,0.0,False,1.0,JAC,16,2011
1465,0.0,17.0,0.0,2,1.0,OAK,16,1.0,False,0.0,KC,16,2011
1466,0.0,3.0,0.0,0,0.0,DAL,20,0.0,True,3.0,PHI,16,2011
1467,2.0,36.0,0.0,4,1.0,DEN,14,1.0,True,3.0,BUF,16,2011
1468,0.0,7.0,1.0,0,0.0,HOU,16,0.0,True,4.0,IND,16,2011
1469,0.0,17.0,1.0,0,1.0,CIN,16,1.0,False,2.0,ARI,16,2011
1470,0.0,5.0,1.0,0,0.0,SEA,19,0.0,True,3.0,SF,16,2011
1471,0.0,12.0,0.0,0,0.0,DET,10,1.0,False,3.0,SD,16,2011
1472,0.0,10.0,1.0,0,1.0,JAC,23,0.0,True,2.0,MIN,1,2012
1473,0.0,5.0,0.0,0,0.0,HOU,10,0.0,False,2.0,MIA,1,2012
1474,0.0,5.0,0.0,0,0.0,TB,10,0.0,False,2.0,CAR,1,2012
1475,0.0,6.0,1.0,2,0.0,KC,40,0.0,True,3.0,ATL,1,2012
1476,0.0,9.0,0.0,0,1.0,STL,23,0.0,True,3.0,DET,1,2012
1477,0.0,6.0,0.0,0,0.0,BAL,13,0.0,False,3.0,CIN,1,2012
1478,1.0,15.0,2.0,3,0.0,BUF,28,0.0,True,0.0,NYJ,1,2012
1479,1.0,19.0,0.0,1,0.0,PIT,19,1.0,True,5.0,DEN,1,2012
1480,1.0,23.0,1.0,1,0.0,CIN,13,1.0,True,4.0,BAL,1,2012
1481,0.0,4.0,0.0,1,0.0,DAL,24,0.0,False,2.0,NYG,1,2012
1482,0.0,17.0,2.0,0,1.0,SD,22,1.0,False,1.0,OAK,1,2012
1483,0.0,0.0,0.0,0,0.0,NE,34,0.0,False,1.0,TEN,1,2012
1484,1.0,4.0,0.0,0,0.0,WAS,40,0.0,False,1.0,NO,1,2012
1485,0.0,5.0,1.0,0,0.0,NYG,24,0.0,True,3.0,DAL,1,2012
1486,1.0,19.0,2.0,1,1.0,TEN,34,0.0,True,2.0,NE,1,2012
1487,0.0,12.0,1.0,1,0.0,ARI,16,1.0,False,1.0,SEA,1,2012
1488,1.0,25.0,1.0,4,1.0,PHI,17,0.0,False,2.0,CLE,1,2012
1489,0.0,13.0,0.0,1,1.0,NYJ,28,1.0,False,0.0,BUF,1,2012
1490,0.0,4.0,1.0,0,0.0,DEN,19,0.0,False,2.0,PIT,1,2012
1491,1.0,13.0,0.0,3,0.0,DET,23,0.0,False,1.0,STL,1,2012
1492,0.0,13.0,2.0,3,0.0,IND,21,0.0,True,3.0,CHI,1,2012
1493,0.0,14.0,1.0,3,0.0,MIA,10,0.0,True,3.0,HOU,1,2012
1494,0.0,3.0,0.0,0,0.0,SF,30,0.0,False,4.0,GB,1,2012
1495,0.0,3.0,0.0,2,0.0,NO,40,0.0,True,2.0,WAS,1,2012
1496,0.0,12.0,2.0,0,1.0,MIN,23,0.0,False,2.0,JAC,1,2012
1497,0.0,10.0,0.0,0,1.0,ATL,40,1.0,False,1.0,KC,1,2012
1498,0.0,21.0,2.0,4,1.0,CLE,17,0.0,True,2.0,PHI,1,2012
1499,0.0,10.0,0.0,2,0.0,CAR,10,0.0,True,3.0,TB,1,2012
1500,1.0,10.0,0.0,1,0.0,CHI,21,0.0,False,2.0,IND,1,2012
1501,0.0,16.0,2.0,1,0.0,SEA,16,1.0,True,3.0,ARI,1,2012
1502,0.0,4.0,0.0,1,0.0,GB,30,0.0,True,3.0,SF,1,2012
1503,0.0,11.0,1.0,0,1.0,OAK,22,0.0,True,3.0,SD,1,2012
1504,0.0,18.0,2.0,0,1.0,IND,20,1.0,False,2.0,MIN,2,2012
1505,0.0,5.0,0.0,1,0.0,OAK,13,0.0,True,0.0,MIA,2,2012
1506,1.0,11.0,0.0,2,0.0,NO,27,0.0,True,1.0,CAR,2,2012
1507,0.0,17.0,1.0,3,0.0,DEN,21,1.0,True,3.0,ATL,2,2012
1508,0.0,10.0,0.0,0,1.0,MIA,13,0.0,False,1.0,OAK,2,2012
1509,0.0,4.0,1.0,0,0.0,CLE,27,0.0,True,2.0,CIN,2,2012
1510,0.0,20.0,1.0,0,1.0,PIT,10,1.0,False,3.0,NYJ,2,2012
1511,0.0,13.0,0.0,0,0.0,ATL,21,2.0,False,1.0,DEN,2,2012
1512,0.0,10.0,2.0,2,0.0,PHI,23,0.0,False,2.0,BAL,2,2012
1513,0.0,13.0,1.0,2,1.0,TB,34,0.0,True,2.0,NYG,2,2012
1514,0.0,5.0,1.0,0,0.0,SF,19,0.0,False,3.0,DET,2,2012
1515,0.0,9.0,0.0,1,0.0,SD,10,0.0,False,4.0,TEN,2,2012
1516,0.0,9.0,1.0,0,1.0,CAR,27,0.0,False,1.0,NO,2,2012
1517,0.0,5.0,0.0,0,0.0,SEA,7,0.0,False,2.0,DAL,2,2012
1518,0.0,17.0,2.0,0,1.0,ARI,20,1.0,False,1.0,NE,2,2012
1519,1.0,14.0,1.0,1,0.0,DAL,7,0.0,True,1.0,SEA,2,2012
1520,0.0,12.0,1.0,1,0.0,GB,10,0.0,False,5.0,CHI,2,2012
1521,0.0,12.0,2.0,1,0.0,KC,17,0.0,True,5.0,BUF,2,2012
1522,0.0,7.0,1.0,0,0.0,NYJ,10,0.0,True,2.0,PIT,2,2012
1523,0.0,8.0,0.0,1,1.0,WAS,28,0.0,True,1.0,STL,2,2012
1524,0.0,10.0,1.0,1,0.0,CIN,27,0.0,False,6.0,CLE,2,2012
1525,0.0,5.0,1.0,0,0.0,JAC,27,0.0,True,3.0,HOU,2,2012
1526,0.0,20.0,1.0,4,0.0,CHI,10,0.0,True,7.0,GB,2,2012
1527,1.0,19.0,2.0,1,1.0,STL,28,0.0,False,2.0,WAS,2,2012
1528,0.0,0.0,0.0,0,0.0,HOU,27,0.0,False,0.0,JAC,2,2012
1529,0.0,13.0,0.0,0,1.0,BUF,17,1.0,False,0.0,KC,2,2012
1530,0.0,24.0,1.0,1,2.0,BAL,23,1.0,True,2.0,PHI,2,2012
1531,1.0,27.0,2.0,3,1.0,NYG,34,1.0,False,0.0,TB,2,2012
1532,0.0,6.0,1.0,0,0.0,MIN,20,0.0,True,4.0,IND,2,2012
1533,0.0,18.0,0.0,1,1.0,NE,20,1.0,True,4.0,ARI,2,2012
1534,0.0,4.0,0.0,1,0.0,DET,19,0.0,True,2.0,SF,2,2012
1535,0.0,7.0,1.0,1,0.0,TEN,10,0.0,True,0.0,SD,2,2012
1536,0.0,11.0,2.0,1,0.0,SF,13,0.0,True,2.0,MIN,3,2012
1537,0.0,5.0,0.0,2,0.0,NYJ,23,0.0,False,1.0,MIA,3,2012
1538,0.0,-1.0,0.0,0,0.0,NYG,36,0.0,False,2.0,CAR,3,2012
1539,0.0,15.0,2.0,2,0.0,SD,27,1.0,True,1.0,ATL,3,2012
1540,0.0,1.0,2.0,0,0.0,TEN,41,0.0,False,0.0,DET,3,2012
1541,0.0,18.0,2.0,0,1.0,WAS,38,1.0,True,5.0,CIN,3,2012
1542,1.0,16.0,1.0,1,1.0,MIA,23,0.0,True,0.0,NYJ,3,2012
1543,0.0,4.0,1.0,1,0.0,HOU,31,0.0,False,1.0,DEN,3,2012
1544,0.0,1.0,0.0,0,0.0,NE,30,0.0,True,2.0,BAL,3,2012
1545,0.0,9.0,2.0,3,0.0,CAR,36,0.0,True,2.0,NYG,3,2012
1546,0.0,10.0,2.0,0,0.0,PIT,31,1.0,True,1.0,OAK,3,2012
1547,1.0,18.0,1.0,0,1.0,DET,41,1.0,True,1.0,TEN,3,2012
1548,0.0,9.0,2.0,1,0.0,KC,27,0.0,False,3.0,NO,3,2012
1549,0.0,15.0,1.0,1,1.0,TB,10,0.0,True,2.0,DAL,3,2012
1550,0.0,7.0,0.0,1,1.0,BAL,30,0.0,False,0.0,NE,3,2012
1551,0.0,11.0,0.0,0,0.0,GB,12,0.0,True,8.0,SEA,3,2012
1552,1.0,20.0,0.0,2,0.0,STL,6,0.0,True,6.0,CHI,3,2012
1553,0.0,20.0,0.0,2,1.0,CLE,24,1.0,True,4.0,BUF,3,2012
1554,0.0,10.0,1.0,1,0.0,OAK,31,1.0,False,1.0,PIT,3,2012
1555,0.0,14.0,0.0,1,0.0,CHI,6,1.0,False,2.0,STL,3,2012
1556,0.0,2.0,1.0,0,0.0,BUF,24,0.0,False,0.0,CLE,3,2012
1557,0.0,4.0,1.0,0,0.0,DEN,31,0.0,True,3.0,HOU,3,2012
1558,0.0,4.0,0.0,0,0.0,SEA,12,0.0,False,1.0,GB,3,2012
1559,1.0,9.0,1.0,1,0.0,CIN,38,0.0,False,2.0,WAS,3,2012
1560,0.0,2.0,0.0,1,0.0,IND,22,0.0,True,0.0,JAC,3,2012
1561,0.0,18.0,0.0,1,1.0,NO,27,1.0,True,4.0,KC,3,2012
1562,0.0,21.0,1.0,0,1.0,ARI,6,1.0,False,3.0,PHI,3,2012
1563,0.0,19.0,2.0,1,1.0,DAL,10,0.0,False,4.0,TB,3,2012
1564,0.0,1.0,0.0,0,0.0,JAC,22,0.0,False,1.0,IND,3,2012
1565,1.0,27.0,3.0,0,0.0,PHI,6,1.0,True,5.0,ARI,3,2012
1566,0.0,7.0,2.0,0,0.0,MIN,13,0.0,False,0.0,SF,3,2012
1567,0.0,4.0,0.0,1,0.0,ATL,27,0.0,False,2.0,SD,3,2012
1568,0.0,12.0,1.0,0,1.0,DET,20,0.0,True,4.0,MIN,4,2012
1569,0.0,14.0,1.0,2,0.0,ARI,21,0.0,False,8.0,MIA,4,2012
1570,0.0,14.0,0.0,1,0.0,ATL,28,1.0,False,7.0,CAR,4,2012
1571,0.0,4.0,1.0,0,0.0,CAR,28,0.0,True,3.0,ATL,4,2012
1572,0.0,2.0,0.0,0,0.0,MIN,20,0.0,False,2.0,DET,4,2012
1573,0.0,10.0,1.0,1,0.0,JAC,27,0.0,True,6.0,CIN,4,2012
1574,0.0,1.0,0.0,0,0.0,SF,34,0.0,False,2.0,NYJ,4,2012
1575,0.0,7.0,0.0,0,0.0,OAK,6,0.0,True,3.0,DEN,4,2012
1576,1.0,12.0,1.0,1,0.0,CLE,16,0.0,True,1.0,BAL,4,2012
1577,0.0,3.0,0.0,0,0.0,PHI,17,0.0,False,2.0,NYG,4,2012
1578,0.0,6.0,1.0,0,0.0,DEN,6,0.0,False,0.0,OAK,4,2012
1579,0.0,7.0,0.0,0,1.0,HOU,14,0.0,False,0.0,TEN,4,2012
1580,0.0,4.0,1.0,1,0.0,GB,27,0.0,False,0.0,NO,4,2012
1581,0.0,3.0,1.0,0,0.0,CHI,34,0.0,False,2.0,DAL,4,2012
1582,0.0,20.0,4.0,4,1.0,BUF,52,0.0,True,3.0,NE,4,2012
1583,0.0,7.0,0.0,1,0.0,STL,13,0.0,False,2.0,SEA,4,2012
1584,2.0,22.0,0.0,5,0.0,DAL,34,0.0,True,1.0,CHI,4,2012
1585,0.0,4.0,4.0,0,0.0,NE,52,0.0,False,1.0,BUF,4,2012
1586,0.0,11.0,0.0,3,0.0,SEA,13,0.0,True,2.0,STL,4,2012
1587,0.0,7.0,0.0,1,0.0,BAL,16,0.0,False,4.0,CLE,4,2012
1588,2.0,23.0,1.0,2,0.0,TEN,14,0.0,True,4.0,HOU,4,2012
1589,0.0,2.0,0.0,0,0.0,NO,27,0.0,True,2.0,GB,4,2012
1590,0.0,3.0,0.0,1,0.0,TB,24,0.0,True,1.0,WAS,4,2012
1591,0.0,12.0,2.0,1,1.0,CIN,27,0.0,False,0.0,JAC,4,2012
1592,0.0,18.0,2.0,1,1.0,SD,37,1.0,False,3.0,KC,4,2012
1593,0.0,9.0,0.0,1,1.0,NYG,17,0.0,True,0.0,PHI,4,2012
1594,0.0,8.0,0.0,0,1.0,WAS,24,0.0,False,2.0,TB,4,2012
1595,0.0,18.0,2.0,2,0.0,MIA,21,1.0,True,4.0,ARI,4,2012
1596,1.0,14.0,2.0,1,0.0,NYJ,34,0.0,True,3.0,SF,4,2012
1597,1.0,23.0,3.0,3,1.0,KC,37,0.0,True,2.0,SD,4,2012
1598,0.0,15.0,1.0,1,0.0,TEN,7,1.0,True,2.0,MIN,5,2012
1599,0.0,18.0,2.0,2,0.0,CIN,17,1.0,True,3.0,MIA,5,2012
1600,1.0,31.0,3.0,2,1.0,SEA,16,1.0,False,2.0,CAR,5,2012
1601,0.0,7.0,0.0,2,0.0,WAS,24,0.0,True,3.0,ATL,5,2012
1602,0.0,15.0,3.0,0,0.0,MIA,17,1.0,False,2.0,CIN,5,2012
1603,0.0,14.0,3.0,1,1.0,HOU,23,0.0,False,0.0,NYJ,5,2012
1604,0.0,12.0,1.0,0,1.0,NE,21,0.0,False,4.0,DEN,5,2012
1605,0.0,11.0,2.0,2,0.0,KC,9,0.0,True,0.0,BAL,5,2012
1606,0.0,6.0,1.0,2,0.0,CLE,27,0.0,True,0.0,NYG,5,2012
1607,0.0,8.0,0.0,2,0.0,MIN,7,0.0,False,1.0,TEN,5,2012
1608,0.0,11.0,2.0,1,0.0,SD,24,0.0,True,5.0,NO,5,2012
1609,0.0,16.0,4.0,0,1.0,DEN,21,0.0,True,2.0,NE,5,2012
1610,0.0,7.0,1.0,0,0.0,CAR,16,0.0,True,4.0,SEA,5,2012
1611,0.0,4.0,1.0,1,0.0,NYG,27,0.0,False,0.0,CLE,5,2012
1612,0.0,6.0,1.0,0,0.0,PHI,14,0.0,True,3.0,PIT,5,2012
1613,0.0,21.0,1.0,0,0.0,ARI,3,1.0,True,9.0,STL,5,2012
1614,2.0,18.0,1.0,2,0.0,JAC,41,0.0,True,3.0,CHI,5,2012
1615,0.0,7.0,0.0,2,0.0,NYJ,23,0.0,True,3.0,HOU,5,2012
1616,0.0,6.0,0.0,1,0.0,IND,27,0.0,False,4.0,GB,5,2012
1617,1.0,11.0,1.0,1,0.0,ATL,24,0.0,False,1.0,WAS,5,2012
1618,0.0,0.0,0.0,1,0.0,CHI,41,0.0,False,1.0,JAC,5,2012
1619,0.0,25.0,2.0,1,0.0,BAL,9,2.0,False,4.0,KC,5,2012
1620,0.0,7.0,0.0,0,1.0,PIT,14,0.0,False,0.0,PHI,5,2012
1621,0.0,12.0,1.0,0,1.0,SF,3,0.0,False,0.0,BUF,5,2012
1622,0.0,7.0,0.0,1,0.0,GB,27,0.0,True,5.0,IND,5,2012
1623,0.0,13.0,0.0,1,0.0,STL,3,1.0,False,1.0,ARI,5,2012
1624,0.0,9.0,1.0,1,0.0,BUF,3,0.0,True,1.0,SF,5,2012
1625,0.0,7.0,1.0,1,0.0,NO,24,0.0,False,3.0,SD,5,2012
1626,0.0,11.0,1.0,1,1.0,WAS,26,0.0,False,1.0,MIN,6,2012
1627,0.0,12.0,1.0,0,1.0,STL,14,0.0,True,3.0,MIA,6,2012
1628,1.0,15.0,2.0,1,0.0,OAK,20,0.0,True,3.0,ATL,6,2012
1629,0.0,17.0,2.0,3,0.0,ATL,20,1.0,False,1.0,OAK,6,2012
1630,0.0,10.0,0.0,1,1.0,CLE,24,0.0,False,2.0,CIN,6,2012
1631,0.0,21.0,2.0,2,1.0,IND,9,0.0,True,4.0,NYJ,6,2012
1632,2.0,33.0,3.0,4,1.0,SD,35,0.0,True,4.0,DEN,6,2012
1633,0.0,2.0,0.0,1,0.0,DAL,29,0.0,True,1.0,BAL,6,2012
1634,0.0,12.0,0.0,3,0.0,SF,26,0.0,True,6.0,NYG,6,2012
1635,0.0,3.0,0.0,1,0.0,PIT,23,0.0,True,1.0,TEN,6,2012
1636,0.0,0.0,0.0,0,0.0,BAL,29,0.0,False,1.0,DAL,6,2012
1637,0.0,6.0,2.0,0,0.0,SEA,23,0.0,False,2.0,NE,6,2012
1638,0.0,7.0,1.0,2,0.0,NE,23,0.0,True,1.0,SEA,6,2012
1639,1.0,30.0,2.0,3,1.0,CIN,24,1.0,True,2.0,CLE,6,2012
1640,0.0,23.0,0.0,1,1.0,TEN,23,2.0,False,3.0,PIT,6,2012
1641,0.0,11.0,1.0,0,0.0,MIA,14,1.0,False,2.0,STL,6,2012
1642,0.0,23.0,2.0,2,1.0,PHI,26,1.0,True,3.0,DET,6,2012
1643,1.0,21.0,1.0,2,1.0,KC,10,0.0,True,0.0,TB,6,2012
1644,1.0,17.0,0.0,0,1.0,GB,42,1.0,False,2.0,HOU,6,2012
1645,0.0,6.0,0.0,3,0.0,HOU,42,0.0,True,3.0,GB,6,2012
1646,1.0,15.0,1.0,2,0.0,MIN,26,0.0,True,3.0,WAS,6,2012
1647,1.0,20.0,1.0,1,0.0,TB,10,1.0,False,1.0,KC,6,2012
1648,0.0,20.0,0.0,1,1.0,DET,26,2.0,False,0.0,PHI,6,2012
1649,0.0,21.0,0.0,2,1.0,ARI,19,1.0,True,5.0,BUF,6,2012
1650,0.0,10.0,0.0,0,1.0,NYJ,9,0.0,False,1.0,IND,6,2012
1651,0.0,18.0,1.0,1,1.0,BUF,19,1.0,False,2.0,ARI,6,2012
1652,0.0,6.0,0.0,0,1.0,NYG,26,0.0,False,0.0,SF,6,2012
1653,1.0,23.0,3.0,1,0.0,DEN,35,2.0,False,0.0,SD,6,2012
1654,1.0,24.0,1.0,1,0.0,ARI,14,1.0,True,7.0,MIN,7,2012
1655,0.0,8.0,1.0,0,0.0,DAL,19,1.0,False,0.0,CAR,7,2012
1656,0.0,11.0,1.0,0,0.0,JAC,23,1.0,True,3.0,OAK,7,2012
1657,0.0,19.0,1.0,1,1.0,PIT,24,1.0,False,3.0,CIN,7,2012
1658,0.0,3.0,1.0,0,0.0,NE,26,0.0,False,1.0,NYJ,7,2012
1659,0.0,11.0,0.0,0,0.0,HOU,13,1.0,False,2.0,BAL,7,2012
1660,0.0,11.0,3.0,1,0.0,WAS,23,0.0,True,3.0,NYG,7,2012
1661,0.0,24.0,2.0,0,1.0,CHI,7,1.0,False,5.0,DET,7,2012
1662,0.0,2.0,1.0,1,0.0,BUF,35,0.0,True,1.0,TEN,7,2012
1663,0.0,-2.0,0.0,0,0.0,TB,35,0.0,True,1.0,NO,7,2012
1664,0.0,12.0,1.0,1,0.0,CAR,19,1.0,True,2.0,DAL,7,2012
1665,0.0,22.0,2.0,1,2.0,NYJ,26,0.0,True,4.0,NE,7,2012
1666,0.0,8.0,0.0,1,0.0,SF,6,0.0,False,2.0,SEA,7,2012
1667,0.0,20.0,3.0,1,1.0,DET,7,0.0,True,3.0,CHI,7,2012
1668,0.0,-1.0,0.0,1,0.0,NO,35,0.0,False,0.0,TB,7,2012
1669,0.0,2.0,0.0,1,0.0,CIN,24,0.0,True,0.0,PIT,7,2012
1670,0.0,8.0,0.0,0,1.0,GB,30,0.0,False,3.0,STL,7,2012
1671,0.0,22.0,2.0,0,1.0,IND,13,1.0,False,3.0,CLE,7,2012
1672,1.0,17.0,0.0,2,0.0,BAL,13,0.0,True,4.0,HOU,7,2012
1673,0.0,4.0,0.0,1,0.0,STL,30,0.0,True,3.0,GB,7,2012
1674,0.0,17.0,3.0,2,0.0,NYG,23,1.0,False,1.0,WAS,7,2012
1675,0.0,10.0,3.0,1,0.0,OAK,23,0.0,False,2.0,JAC,7,2012
1676,0.0,5.0,0.0,0,1.0,TEN,35,0.0,False,2.0,BUF,7,2012
1677,0.0,5.0,1.0,0,0.0,CLE,13,0.0,True,0.0,IND,7,2012
1678,0.0,14.0,0.0,2,0.0,MIN,14,1.0,False,3.0,ARI,7,2012
1679,0.0,8.0,0.0,1,0.0,SEA,6,0.0,True,2.0,SF,7,2012
1680,0.0,6.0,1.0,0,0.0,TB,36,1.0,False,1.0,MIN,8,2012
1681,1.0,25.0,1.0,1,1.0,NYJ,30,1.0,True,4.0,MIA,8,2012
1682,0.0,12.0,2.0,1,0.0,CHI,22,0.0,False,6.0,CAR,8,2012
